1000,8.185941677093506
1000,8.185941677093506
2000,8.375573743184408
3000,6.694776075681051
4000,6.498983602523804
5000,6.563056303660075
6000,6.9358944384256995
7000,7.556704260508219
8000,8.595057986577352
9000,8.816571308771769
10000,8.956934750874836
1000,8.185941677093506
2000,8.375573743184408
3000,6.694776075681051
4000,6.498983602523804
5000,6.563056303660075
6000,6.9358944384256995
7000,7.556704260508219
8000,8.595057986577352
9000,8.816571308771769
10000,8.956934750874836
1000,8.185941677093506
2000,8.375573743184408
3000,6.694776075681051
4000,6.498983602523804
5000,6.563056303660075
6000,6.9358944384256995
7000,7.556704260508219
8000,8.595057986577352
9000,8.816571308771769
10000,8.956934750874836
1000,8.18594143708547
2000,8.362661407788595
3000,6.894280517896016
4000,6.621038521130879
5000,6.2485561291376746
6000,7.20948413848877
7000,8.087912476857504
8000,8.32786719640096
9000,8.351478672027588
10000,8.652839838663738
