1000,-5.8621248172130436e-05
2000,-3.7528996472246945e-05
3000,-3.433460005908273e-05
4000,-2.8957048925803974e-05
5000,-2.4775354177108966e-05
6000,-8.83941993379267e-06
7000,-6.397647666744888e-06
8000,1.9232244085287675e-05
9000,-5.271156624075957e-06
10000,-7.801298124832101e-06
