step,reward,step_count,lr
1000,1.0,65,0.0002799038105676658
2000,1.0,89,0.000225
3000,1.0,139,0.00015
4000,1.0,184,7.500000000000002e-05
5000,1.0,188,2.009618943233419e-05
6000,1.0,230,0.0
7000,1.0,208,0.0002799038105676658
8000,1.0,307,0.000225
9000,1.0,341,0.00015
7000,1.0,499,7.500000000000002e-05
8000,1.0,279,2.009618943233419e-05
9000,1.0,499,0.0
