step,policy_loss,value_loss,entropy,episodic_return_mean,episodic_return_std,episodic_return_min,episodic_return_max,lr
6000,0.01464902393190035,0.020083626297612987,-0.000130474868346937,-0.30264002084732056,0.8763114213943481,-4.619865894317627,0.8440468907356262,0.0003
12000,-0.009641166350338608,0.03830627107371887,-0.0001307065817915524,0.14093679189682007,1.2614805698394775,-7.705786228179932,1.4972560405731201,0.0003
18000,-0.005843944216418701,0.04072499595582485,-0.00012960796545182044,0.5364353060722351,1.0736907720565796,-3.710675001144409,1.906137466430664,0.0003
