global_step,frames,epoch,loss,loss_objective,loss_critic,loss_entropy,lr,reward,step_count
46,0,3,26.23802375793457,-0.016762159764766693,26.25484275817871,-5.6818036682670936e-05,0.0003,,
47,0,3,27.65418243408203,-0.19070428609848022,27.844953536987305,-6.720568489981815e-05,0.0003,,
48,0,3,26.102645874023438,-0.1061880812048912,26.20889663696289,-6.2234015786089e-05,0.0003,,
49,0,3,23.750394821166992,0.1129322499036789,23.63751983642578,-5.657781730405986e-05,0.0003,,
50,0,3,25.660572052001953,-0.10304924845695496,25.76368522644043,-6.46057233097963e-05,0.0003,,
51,0,3,24.779375076293945,-0.005598574876785278,24.78504180908203,-6.818412657594308e-05,0.0003,,
52,0,3,27.460771560668945,-0.19538819789886475,27.656230926513672,-6.998259050305933e-05,0.0003,,
53,0,3,26.934534072875977,-0.13093508780002594,27.065542221069336,-7.183982961578295e-05,0.0003,,
54,0,3,26.688087463378906,-0.18632856011390686,26.87447738647461,-6.109308742452413e-05,0.0003,,
55,0,3,23.53850555419922,0.033586371690034866,23.50497817993164,-5.8318830269854516e-05,0.0003,,
56,0,3,26.876062393188477,-0.1657516211271286,27.041872024536133,-5.75469784962479e-05,0.0003,,
57,0,3,22.112186431884766,0.17479802668094635,21.93744659423828,-5.872584370081313e-05,0.0003,,
58,0,3,26.90617561340332,-0.18963651359081268,27.095876693725586,-6.437183765228838e-05,0.0003,,
59,0,3,23.207725524902344,0.03578830137848854,23.1719913482666,-5.2986251830589026e-05,0.0003,,
60,0,3,23.152585983276367,0.07153036445379257,23.08112144470215,-6.670819129794836e-05,0.0003,,
61,0,4,24.277009963989258,-0.03206339478492737,24.309127807617188,-5.6246277381433174e-05,0.0003,,
62,0,4,24.1497859954834,-0.01170501857995987,24.16155433654785,-6.358415703289211e-05,0.0003,,
63,0,4,26.013809204101562,-0.15864510834217072,26.172517776489258,-6.349158502416685e-05,0.0003,,
64,0,4,21.123291015625,0.14055883884429932,20.982791900634766,-5.985924508422613e-05,0.0003,,
65,0,4,26.403409957885742,-0.2599361836910248,26.66341209411621,-6.625400419579819e-05,0.0003,,
66,0,4,23.81832504272461,-0.06972268223762512,23.888107299804688,-5.901928307139315e-05,0.0003,,
67,0,4,23.24713706970215,0.03388472646474838,23.21331787109375,-6.495256820926443e-05,0.0003,,
68,0,4,23.3330078125,-0.01293660793453455,23.346019744873047,-7.46366276871413e-05,0.0003,,
69,0,4,23.354793548583984,-0.034740135073661804,23.389602661132812,-6.946171924937516e-05,0.0003,,
70,0,4,20.179630279541016,0.225413516163826,19.954267501831055,-5.141969086253084e-05,0.0003,,
71,0,4,23.567731857299805,-0.07376130670309067,23.64155387878418,-6.102882252889685e-05,0.0003,,
72,0,4,22.708724975585938,0.006805803626775742,22.70197868347168,-5.9718411648646e-05,0.0003,,
73,0,4,23.629587173461914,-0.12358340620994568,23.753232955932617,-6.337667582556605e-05,0.0003,,
74,0,4,19.828332901000977,0.2076679915189743,19.6207332611084,-6.859270797576755e-05,0.0003,,
75,0,4,25.271520614624023,-0.1751842498779297,25.44676971435547,-6.552998092956841e-05,0.0003,,
76,0,5,23.315553665161133,-0.07847099006175995,23.394084930419922,-6.118743476690724e-05,0.0003,,
77,0,5,25.361459732055664,-0.18846657872200012,25.549983978271484,-5.7834371546050534e-05,0.0003,,
78,0,5,20.117210388183594,0.109180748462677,20.008092880249023,-6.273257167777047e-05,0.0003,,
79,0,5,23.798847198486328,-0.13795174658298492,23.936857223510742,-5.962681461824104e-05,0.0003,,
80,0,5,24.680429458618164,-0.22931921482086182,24.909801483154297,-5.273401620797813e-05,0.0003,,
81,0,5,23.72608757019043,-0.089283287525177,23.8154296875,-5.846762360306457e-05,0.0003,,
82,0,5,20.807973861694336,0.023226488381624222,20.784812927246094,-6.405165186151862e-05,0.0003,,
83,0,5,19.448190689086914,0.15467801690101624,19.29357147216797,-6.003471207804978e-05,0.0003,,
84,0,5,22.486112594604492,-0.1017092615365982,22.587881088256836,-5.9176862123422325e-05,0.0003,,
85,0,5,20.390644073486328,0.05011460557579994,20.340587615966797,-5.697410233551636e-05,0.0003,,
86,0,5,22.54259490966797,-0.10146787762641907,22.644115447998047,-5.3715477406512946e-05,0.0003,,
87,0,5,24.628023147583008,-0.27311599254608154,24.90120506286621,-6.725138518959284e-05,0.0003,,
88,0,5,22.351030349731445,-0.06457238644361496,22.415668487548828,-6.521696923300624e-05,0.0003,,
89,0,5,18.598459243774414,0.1628304272890091,18.435697555541992,-6.828292680438608e-05,0.0003,,
90,0,5,22.360122680664062,-0.1281367689371109,22.488319396972656,-5.9392252296675e-05,0.0003,,
91,0,6,20.587757110595703,0.005258694291114807,20.582557678222656,-5.911623520660214e-05,0.0003,,
92,0,6,21.554370880126953,-0.0479198694229126,21.60234832763672,-5.7319637562613934e-05,0.0003,,
93,0,6,22.167490005493164,-0.0809827595949173,22.24854278564453,-7.144795381464064e-05,0.0003,,
94,0,6,20.013893127441406,0.003275340422987938,20.01068115234375,-6.343497079797089e-05,0.0003,,
95,0,6,23.560863494873047,-0.23783740401268005,23.798768997192383,-6.811482307966799e-05,0.0003,,
96,0,6,20.25160026550293,-0.038405708968639374,20.290071487426758,-6.534137355629355e-05,0.0003,,
97,0,6,21.391353607177734,-0.07880187034606934,21.470226287841797,-7.045049278531224e-05,0.0003,,
98,0,6,21.75343132019043,-0.1448567807674408,21.898351669311523,-6.353072240017354e-05,0.0003,,
99,0,6,23.519554138183594,-0.2917424440383911,23.811365127563477,-6.84771584928967e-05,0.0003,,
100,0,6,19.878339767456055,-0.04918579012155533,19.92758560180664,-5.9162863180972636e-05,0.0003,,
101,0,6,19.193828582763672,0.051551274955272675,19.142337799072266,-6.155694427434355e-05,0.0003,,
102,0,6,20.57440948486328,-0.04036671295762062,20.614831924438477,-5.5877910199342296e-05,0.0003,,
103,0,6,18.486860275268555,0.07767830789089203,18.409242630004883,-6.132995622465387e-05,0.0003,,
104,0,6,16.812009811401367,0.1971672624349594,16.614906311035156,-6.199898052727804e-05,0.0003,,
105,0,6,18.900861740112305,0.03268866986036301,18.868236541748047,-6.249251600820571e-05,0.0003,,
106,0,7,20.7213191986084,-0.09981222450733185,20.821189880371094,-6.0027774452464655e-05,0.0003,,
107,0,7,17.45608139038086,0.0902305543422699,17.365922927856445,-7.302011363208294e-05,0.0003,,
108,0,7,21.030479431152344,-0.15766233205795288,21.188201904296875,-6.141094490885735e-05,0.0003,,
109,0,7,20.997364044189453,-0.09906400740146637,21.096485137939453,-5.738529944210313e-05,0.0003,,
110,0,7,19.764789581298828,-0.09004078805446625,19.85489273071289,-6.261837552301586e-05,0.0003,,
111,0,7,22.16541290283203,-0.2031897008419037,22.368663787841797,-6.116103759268299e-05,0.0003,,
112,0,7,17.137332916259766,0.10299786180257797,17.034399032592773,-6.571636913577095e-05,0.0003,,
113,0,7,21.60276985168457,-0.19103918969631195,21.79387855529785,-6.933183613000438e-05,0.0003,,
114,0,7,19.067712783813477,-0.024611148983240128,19.092384338378906,-6.087287692935206e-05,0.0003,,
115,0,7,16.387405395507812,0.14477843046188354,16.242691040039062,-6.443860183935612e-05,0.0003,,
116,0,7,16.86801528930664,0.12269304692745209,16.745384216308594,-6.0719521570717916e-05,0.0003,,
117,0,7,17.47663688659668,0.066538505256176,17.41016387939453,-6.445329199777916e-05,0.0003,,
118,0,7,19.714269638061523,-0.11465625464916229,19.828994750976562,-6.804823351558298e-05,0.0003,,
119,0,7,18.89097785949707,-0.0849185511469841,18.97595977783203,-6.371417839545757e-05,0.0003,,
120,0,7,19.055171966552734,-0.0633208155632019,19.118555068969727,-6.2778293795418e-05,0.0003,,
121,0,8,18.470584869384766,-0.03353649005293846,18.504182815551758,-6.035776459611952e-05,0.0003,,
122,0,8,21.16126823425293,-0.2265494465827942,21.387876510620117,-5.860382952960208e-05,0.0003,,
123,0,8,20.392562866210938,-0.20349833369255066,20.596126556396484,-6.430958455894142e-05,0.0003,,
124,0,8,18.7171573638916,-0.07781379669904709,18.795040130615234,-6.775942165404558e-05,0.0003,,
125,0,8,17.985881805419922,0.006693318486213684,17.979248046875,-5.934025102760643e-05,0.0003,,
126,0,8,17.515596389770508,0.047564372420310974,17.46809959411621,-6.644338282058015e-05,0.0003,,
127,0,8,18.67405891418457,-0.12589651346206665,18.80001449584961,-5.827000131830573e-05,0.0003,,
128,0,8,15.9132080078125,0.055910952389240265,15.8573579788208,-6.071346433600411e-05,0.0003,,
129,0,8,17.02281951904297,-0.01251491904258728,17.035388946533203,-5.508776303031482e-05,0.0003,,
130,0,8,15.604588508605957,0.144526869058609,15.460139274597168,-7.703749724896625e-05,0.0003,,
131,0,8,17.96397590637207,-0.05379620939493179,18.017837524414062,-6.475971167674288e-05,0.0003,,
132,0,8,15.457578659057617,0.09531671553850174,15.36232852935791,-6.7042579757981e-05,0.0003,,
133,0,8,19.039554595947266,-0.17846059799194336,19.21807861328125,-6.255058542592451e-05,0.0003,,
134,0,8,18.686626434326172,-0.10491777956485748,18.791603088378906,-5.817945202579722e-05,0.0003,,
135,0,8,17.894651412963867,-0.08583083003759384,17.980539321899414,-5.803958265460096e-05,0.0003,,
136,0,9,18.596559524536133,-0.1454593986272812,18.742084503173828,-6.401581777026877e-05,0.0003,,
137,0,9,15.882944107055664,0.057069066911935806,15.825940132141113,-6.524629861814901e-05,0.0003,,
138,0,9,18.713010787963867,-0.10978303104639053,18.822856903076172,-6.318608939182013e-05,0.0003,,
139,0,9,18.16183090209961,-0.12278342247009277,18.284664154052734,-4.938172787660733e-05,0.0003,,
140,0,9,17.866470336914062,-0.025135088711977005,17.89166831970215,-6.212235894054174e-05,0.0003,,
141,0,9,17.48273468017578,-0.09791196882724762,17.580711364746094,-6.446555926231667e-05,0.0003,,
142,0,9,16.90250587463379,-0.10612201690673828,17.008684158325195,-5.490694456966594e-05,0.0003,,
143,0,9,15.927501678466797,0.05008146911859512,15.877486228942871,-6.567219679709524e-05,0.0003,,
144,0,9,17.780899047851562,-0.1315414160490036,17.912506103515625,-6.54141913400963e-05,0.0003,,
145,0,9,18.485681533813477,-0.19111685454845428,18.676864624023438,-6.691733142361045e-05,0.0003,,
146,0,9,18.39698028564453,-0.11737499386072159,18.514419555664062,-6.522791954921558e-05,0.0003,,
147,0,9,15.087800979614258,0.08228164911270142,15.005579948425293,-6.138448952697217e-05,0.0003,,
148,0,9,16.593753814697266,-0.079185850918293,16.672998428344727,-5.8698380598798394e-05,0.0003,,
149,0,9,14.357918739318848,0.10920576751232147,14.248775482177734,-6.27437693765387e-05,0.0003,,
150,0,9,17.62514877319336,-0.16667629778385162,17.79188346862793,-5.8621248172130436e-05,0.0003,,
151,1000,0,20.527482986450195,-0.14198696613311768,20.669527053833008,-5.779853381682187e-05,0.00029265847744427303,,
152,1000,0,20.663494110107422,-0.16173994541168213,20.825294494628906,-6.197866605361924e-05,0.00029265847744427303,,
153,1000,0,17.74669647216797,0.03086080029606819,17.715900421142578,-6.406576721929014e-05,0.00029265847744427303,,
154,1000,0,19.24710464477539,-0.06208192929625511,19.309249877929688,-6.305128772510216e-05,0.00029265847744427303,,
155,1000,0,17.031126022338867,0.06337932497262955,16.96780776977539,-6.183395453263074e-05,0.00029265847744427303,,
156,1000,0,15.228299140930176,0.15398958325386047,15.074376106262207,-6.696089985780418e-05,0.00029265847744427303,,
157,1000,0,14.868406295776367,0.19835078716278076,14.67011833190918,-6.340931577142328e-05,0.00029265847744427303,,
158,1000,0,18.732982635498047,-0.07231682538986206,18.805360794067383,-6.100561950006522e-05,0.00029265847744427303,,
159,1000,0,16.1632080078125,0.10813694447278976,16.055133819580078,-6.207629485288635e-05,0.00029265847744427303,,
160,1000,0,17.69557762145996,-0.025961678475141525,17.72160530090332,-6.7314256739337e-05,0.00029265847744427303,,
161,1000,0,17.075733184814453,0.03732588142156601,17.038469314575195,-6.372731877490878e-05,0.00029265847744427303,,
162,1000,0,19.882511138916016,-0.19167867302894592,20.074247360229492,-5.6502896768506616e-05,0.00029265847744427303,,
163,1000,0,18.87116241455078,-0.07092404365539551,18.942136764526367,-4.876041930401698e-05,0.00029265847744427303,,
164,1000,0,18.540754318237305,-0.10422132909297943,18.645015716552734,-4.010225529782474e-05,0.00029265847744427303,,
165,1000,0,18.49172592163086,-0.10453750193119049,18.59632110595703,-5.809791764477268e-05,0.00029265847744427303,,
166,1000,1,15.16187858581543,0.17980913817882538,14.982109069824219,-3.9626294892514125e-05,0.00029265847744427303,,
167,1000,1,14.621057510375977,0.13516788184642792,14.485939025878906,-4.926525434711948e-05,0.00029265847744427303,,
168,1000,1,13.903953552246094,0.2272956371307373,13.676714897155762,-5.736195089411922e-05,0.00029265847744427303,,
169,1000,1,16.23785400390625,0.04294057562947273,16.194974899291992,-6.154071888886392e-05,0.00029265847744427303,,
170,1000,1,14.88114070892334,0.10705257952213287,14.774140357971191,-5.2136205340502784e-05,0.00029265847744427303,,
171,1000,1,17.63885498046875,-0.07527771592140198,17.714187622070312,-5.523024083231576e-05,0.00029265847744427303,,
172,1000,1,20.79266357421875,-0.26985040307044983,21.062562942504883,-5.030466854805127e-05,0.00029265847744427303,,
173,1000,1,17.153966903686523,-0.0244288370013237,17.178430557250977,-3.47579043591395e-05,0.00029265847744427303,,
174,1000,1,19.724233627319336,-0.2785729169845581,20.00284194946289,-3.7186735426075757e-05,0.00029265847744427303,,
175,1000,1,16.82167625427246,-0.061794254928827286,16.88351058959961,-3.966093936469406e-05,0.00029265847744427303,,
176,1000,1,18.843584060668945,-0.16999557614326477,19.013633728027344,-5.434297418105416e-05,0.00029265847744427303,,
177,1000,1,16.6370849609375,-0.00952594168484211,16.646648406982422,-3.741295586223714e-05,0.00029265847744427303,,
178,1000,1,13.203693389892578,0.2298564314842224,12.973882675170898,-4.552427708404139e-05,0.00029265847744427303,,
179,1000,1,17.706830978393555,-0.022307075560092926,17.729183197021484,-4.5933138608234e-05,0.00029265847744427303,,
180,1000,1,14.81961441040039,0.12658849358558655,14.693081855773926,-5.6004966609179974e-05,0.00029265847744427303,,
181,1000,2,16.664541244506836,-0.07866568863391876,16.743257522583008,-5.189317016629502e-05,0.00029265847744427303,,
182,1000,2,19.020923614501953,-0.19016052782535553,19.211124420166016,-4.097574856132269e-05,0.00029265847744427303,,
183,1000,2,18.1348819732666,-0.16615213453769684,18.301088333129883,-5.3613428462995216e-05,0.00029265847744427303,,
184,1000,2,15.893155097961426,-0.01787307858467102,15.911079406738281,-5.133397280587815e-05,0.00029265847744427303,,
185,1000,2,15.101109504699707,0.04624345526099205,15.05490493774414,-3.8700389268342406e-05,0.00029265847744427303,,
186,1000,2,19.77682876586914,-0.2711212635040283,20.04799461364746,-4.387259468785487e-05,0.00029265847744427303,,
187,1000,2,15.897991180419922,-0.04844356328248978,15.946457862854004,-2.306684291397687e-05,0.00029265847744427303,,
188,1000,2,15.399460792541504,0.026995331048965454,15.372523307800293,-5.829878500662744e-05,0.00029265847744427303,,
189,1000,2,16.065826416015625,-0.060320306569337845,16.126174926757812,-2.884915011236444e-05,0.00029265847744427303,,
190,1000,2,16.463396072387695,0.03232873976230621,16.431110382080078,-4.4586889998754486e-05,0.00029265847744427303,,
191,1000,2,17.765043258666992,-0.14423972368240356,17.909326553344727,-4.386876753414981e-05,0.00029265847744427303,,
192,1000,2,16.530797958374023,-0.10044427216053009,16.631290435791016,-4.7072629968170077e-05,0.00029265847744427303,,
193,1000,2,13.599138259887695,0.12355667352676392,13.475622177124023,-4.1066530684474856e-05,0.00029265847744427303,,
194,1000,2,16.2855281829834,-0.05357079207897186,16.339141845703125,-4.208359678159468e-05,0.00029265847744427303,,
195,1000,2,14.834942817687988,0.055342912673950195,14.77964973449707,-4.954761971021071e-05,0.00029265847744427303,,
196,1000,3,17.05278968811035,-0.09518701583147049,17.14803123474121,-5.5900702136568725e-05,0.00029265847744427303,,
197,1000,3,20.230791091918945,-0.3182358145713806,20.549070358276367,-4.294241443858482e-05,0.00029265847744427303,,
198,1000,3,16.67475128173828,-0.14823059737682343,16.823041915893555,-5.8678866480477154e-05,0.00029265847744427303,,
199,1000,3,17.762680053710938,-0.18646308779716492,17.949188232421875,-4.482394433580339e-05,0.00029265847744427303,,
200,1000,3,14.7854642868042,0.015408780425786972,14.770111083984375,-5.549037814489566e-05,0.00029265847744427303,,
201,1000,3,15.88452434539795,-0.09558065980672836,15.980142593383789,-3.745650974451564e-05,0.00029265847744427303,,
202,1000,3,14.790581703186035,0.00511566549539566,14.7855224609375,-5.6307384511455894e-05,0.00029265847744427303,,
203,1000,3,16.212549209594727,-0.10234981775283813,16.314939498901367,-3.9229609683388844e-05,0.00029265847744427303,,
204,1000,3,15.240433692932129,0.032173097133636475,15.208303451538086,-4.2811887396965176e-05,0.00029265847744427303,,
205,1000,3,17.806194305419922,-0.15356919169425964,17.959806442260742,-4.355687269708142e-05,0.00029265847744427303,,
206,1000,3,13.335007667541504,0.13633175194263458,13.198725700378418,-4.919464117847383e-05,0.00029265847744427303,,
207,1000,3,13.856040954589844,0.1274709403514862,13.728622436523438,-5.270439578453079e-05,0.00029265847744427303,,
208,1000,3,15.596661567687988,-0.08375091850757599,15.680468559265137,-5.604183388641104e-05,0.00029265847744427303,,
209,1000,3,15.833138465881348,0.02249060571193695,15.810680389404297,-3.289274900453165e-05,0.00029265847744427303,,
210,1000,3,13.501018524169922,0.06737092137336731,13.433706283569336,-5.9468722611200064e-05,0.00029265847744427303,,
211,1000,4,15.03271198272705,0.022647039964795113,15.010109901428223,-4.459311458049342e-05,0.00029265847744427303,,
212,1000,4,14.324679374694824,0.06130639463663101,14.263423919677734,-5.028053419664502e-05,0.00029265847744427303,,
213,1000,4,18.11703872680664,-0.26301947236061096,18.380107879638672,-4.91659484396223e-05,0.00029265847744427303,,
214,1000,4,17.795949935913086,-0.2062755972146988,18.00227928161621,-5.3353378461906686e-05,0.00029265847744427303,,
215,1000,4,17.9630069732666,-0.27656081318855286,18.23959732055664,-2.8947501050424762e-05,0.00029265847744427303,,
216,1000,4,14.911938667297363,-0.01883169449865818,14.93081283569336,-4.318430364946835e-05,0.00029265847744427303,,
217,1000,4,14.94303035736084,-0.08571960777044296,15.028800010681152,-4.9254966143053025e-05,0.00029265847744427303,,
218,1000,4,14.883562088012695,-0.062148548662662506,14.945752143859863,-4.1610837797634304e-05,0.00029265847744427303,,
219,1000,4,13.995444297790527,0.04970352351665497,13.945760726928711,-1.9833576516248286e-05,0.00029265847744427303,,
220,1000,4,12.058623313903809,0.24993707239627838,11.808740615844727,-5.3979842050466686e-05,0.00029265847744427303,,
221,1000,4,15.526448249816895,-0.025060288608074188,15.551562309265137,-5.3662588470615447e-05,0.00029265847744427303,,
222,1000,4,13.222395896911621,0.06633788347244263,13.156099319458008,-4.060645733261481e-05,0.00029265847744427303,,
223,1000,4,16.521181106567383,-0.18281449377536774,16.70404624938965,-5.226781649980694e-05,0.00029265847744427303,,
224,1000,4,15.157782554626465,-0.16659051179885864,15.324440002441406,-6.6746688389685e-05,0.00029265847744427303,,
225,1000,4,13.721928596496582,0.006399586796760559,13.71555233001709,-2.3334185243584216e-05,0.00029265847744427303,,
226,1000,5,16.327760696411133,-0.12989681959152222,16.457717895507812,-6.035632031853311e-05,0.00029265847744427303,,
227,1000,5,16.54395294189453,-0.17288897931575775,16.716896057128906,-5.390329170040786e-05,0.00029265847744427303,,
228,1000,5,18.02019691467285,-0.26691287755966187,18.28714942932129,-3.9472684875363484e-05,0.00029265847744427303,,
229,1000,5,15.660957336425781,-0.08402547985315323,15.745016098022461,-3.3542477467563e-05,0.00029265847744427303,,
230,1000,5,12.62480354309082,0.09740950167179108,12.527432441711426,-3.7742964195786044e-05,0.00029265847744427303,,
231,1000,5,13.829821586608887,0.08774702250957489,13.742127418518066,-5.2350122132338583e-05,0.00029265847744427303,,
232,1000,5,12.469079971313477,0.0906481221318245,12.378484725952148,-5.286010855343193e-05,0.00029265847744427303,,
233,1000,5,15.038515090942383,-0.05351649224758148,15.092076301574707,-4.501389048527926e-05,0.00029265847744427303,,
234,1000,5,18.422658920288086,-0.33111974596977234,18.753808975219727,-3.0739920475753024e-05,0.00029265847744427303,,
235,1000,5,13.632716178894043,-0.026224937289953232,13.659001350402832,-6.030635995557532e-05,0.00029265847744427303,,
236,1000,5,13.060721397399902,0.08974854648113251,12.971014976501465,-4.227889803587459e-05,0.00029265847744427303,,
237,1000,5,14.299617767333984,-0.06071755290031433,14.360394477844238,-5.8734993217512965e-05,0.00029265847744427303,,
238,1000,5,14.753191947937012,-0.13729199767112732,14.890541076660156,-5.765396781498566e-05,0.00029265847744427303,,
239,1000,5,13.302204132080078,0.039405643939971924,13.262845993041992,-4.779188384418376e-05,0.00029265847744427303,,
240,1000,5,10.67338752746582,0.20685803890228271,10.466565132141113,-3.5543027479434386e-05,0.00029265847744427303,,
241,1000,6,13.556434631347656,0.005742644891142845,13.550747871398926,-5.591453009401448e-05,0.00029265847744427303,,
242,1000,6,13.34957218170166,0.02717404067516327,13.322442054748535,-4.379954043542966e-05,0.00029265847744427303,,
243,1000,6,15.211359024047852,-0.09765727818012238,15.309066772460938,-5.054391658632085e-05,0.00029265847744427303,,
244,1000,6,11.908452987670898,0.13209328055381775,11.776399612426758,-3.98568190576043e-05,0.00029265847744427303,,
245,1000,6,17.529022216796875,-0.28635913133621216,17.815420150756836,-3.891227243002504e-05,0.00029265847744427303,,
246,1000,6,17.90236473083496,-0.29332104325294495,18.195755004882812,-6.887526251375675e-05,0.00029265847744427303,,
247,1000,6,14.771750450134277,-0.03704911097884178,14.808855056762695,-5.5695203627692536e-05,0.00029265847744427303,,
248,1000,6,15.238262176513672,-0.08124115318059921,15.319561958312988,-5.7768345868680626e-05,0.00029265847744427303,,
249,1000,6,13.918756484985352,-0.06595754623413086,13.984766960144043,-5.35961335117463e-05,0.00029265847744427303,,
250,1000,6,13.000457763671875,-0.030841989442706108,13.031326293945312,-2.6993093342753127e-05,0.00029265847744427303,,
251,1000,6,11.782498359680176,0.1324683278799057,11.650077819824219,-4.7344467020593584e-05,0.00029265847744427303,,
252,1000,6,12.922096252441406,0.027088593691587448,12.895039558410645,-3.1467119697481394e-05,0.00029265847744427303,,
253,1000,6,12.454407691955566,0.030168887227773666,12.424283981323242,-4.4350083044264466e-05,0.00029265847744427303,,
254,1000,6,14.16832160949707,-0.11293744295835495,14.281301498413086,-4.320753214415163e-05,0.00029265847744427303,,
255,1000,6,11.846022605895996,0.03528440743684769,11.810781478881836,-4.3114545405842364e-05,0.00029265847744427303,,
256,1000,7,15.67871379852295,-0.2577684819698334,15.936517715454102,-3.5270106309326366e-05,0.00029265847744427303,,
257,1000,7,13.759930610656738,-0.09896092861890793,13.8589506149292,-5.953756772214547e-05,0.00029265847744427303,,
258,1000,7,11.5809965133667,0.14408056437969208,11.43696403503418,-4.793206971953623e-05,0.00029265847744427303,,
259,1000,7,12.829460144042969,0.09359657019376755,12.73590087890625,-3.7404555769171566e-05,0.00029265847744427303,,
260,1000,7,13.177013397216797,0.03200992941856384,13.145042419433594,-3.867225314024836e-05,0.00029265847744427303,,
