1000,9.086820602416992
2000,9.110281944274902
3000,9.137185096740723
4000,9.184678077697754
5000,9.201194763183594
6000,9.219334602355957
7000,9.228754043579102
8000,9.238675117492676
9000,9.245896339416504
10000,9.25287914276123
