1000,-5.8621248172130436e-05
2000,-3.7528996472246945e-05
3000,-3.433460005908273e-05
4000,-2.8957048925803974e-05
5000,-2.4775354177108966e-05
1000,6.422199021471897e-06
2000,-1.7910124370246194e-06
3000,2.4014789232751355e-05
4000,3.5068819670414086e-06
5000,6.0309021137072705e-06
