1000,17.79188346862793
2000,10.972417831420898
3000,10.303009033203125
4000,19.169776916503906
5000,15.724553108215332
1000,17.57862663269043
2000,25.136192321777344
3000,21.686182022094727
4000,26.881895065307617
5000,27.63237190246582
