step,reward,step_count,lr
1000,9.078516960144043,11,0.00029999925978027874
2000,9.126956939697266,11,0.00029999703912842054
3000,9.15237808227539,15,0.00029999333806634247
4000,9.195574760437012,22,0.00029998815663057245
5000,9.212654113769531,23,0.00029998149487224914
6000,9.232298851013184,33,0.00029997335285712143
7000,9.239449501037598,31,0.0002999637306655477
8000,9.245380401611328,42,0.000299952628392495
9000,9.25298023223877,45,0.0002999400461475385
10000,9.258289337158203,63,0.0002999259840548598
11000,9.263559341430664,45,0.000299910442253246
12000,9.270106315612793,48,0.00029989342089608846
13000,9.265848159790039,48,0.0002998749201513811
14000,9.27894115447998,75,0.00029985494020171884
15000,9.290141105651855,65,0.00029983348124429566
16000,9.293334007263184,107,0.0002998105434909028
17000,9.287049293518066,56,0.0002997861271679266
18000,9.288750648498535,68,0.0002997602325163464
19000,9.293453216552734,83,0.0002997328597917319
20000,9.291626930236816,67,0.0002997040092642408
21000,9.287986755371094,67,0.0002996736812186163
22000,9.289630889892578,77,0.0002996418759541838
23000,9.281442642211914,53,0.0002996085937848486
24000,9.29012393951416,66,0.0002995738350390921
25000,9.285788536071777,72,0.0002995376000599692
26000,9.28654956817627,58,0.00029949988920510446
27000,9.287936210632324,73,0.0002994607028466888
28000,9.291332244873047,86,0.00029942004137147586
29000,9.297422409057617,116,0.0002993779051807778
30000,9.29209041595459,79,0.0002993342946904619
31000,9.30603313446045,80,0.0002992892103309462
32000,9.295955657958984,78,0.00029924265254719496
33000,9.306943893432617,98,0.00029919462179871475
34000,9.289632797241211,63,0.0002991451185595498
35000,9.298744201660156,107,0.0002990941433182769
36000,9.307855606079102,115,0.0002990416965780012
37000,9.302453994750977,147,0.00029898777885635085
38000,9.309708595275879,119,0.000298932390685472
39000,9.310736656188965,111,0.00029887553261202354
40000,9.305097579956055,185,0.00029881720519717164
41000,9.318183898925781,151,0.0002987574090165844
42000,9.320096015930176,149,0.00029869614466042593
43000,9.313158988952637,171,0.0002986334127333508
44000,9.31456470489502,242,0.00029856921385449763
45000,9.323088645935059,146,0.0002985035486574836
46000,9.325483322143555,423,0.00029843641779039756
47000,9.325531959533691,388,0.0002983678219157942
48000,9.327831268310547,296,0.0002982977617106871
49000,9.333558082580566,427,0.00029822623786654207
50000,9.332093238830566,421,0.00029815325108927063
51000,9.319870948791504,422,0.00029807880209922283
52000,9.326004028320312,574,0.00029800289163118014
53000,9.31041145324707,121,0.0002979255204343483
54000,9.333598136901855,557,0.00029784668927234964
55000,9.332170486450195,308,0.000297766398923216
56000,9.34721565246582,954,0.00029768465017938076
57000,9.330260276794434,572,0.0002976014438476709
58000,9.323204040527344,290,0.0002975167807492994
59000,9.32907772064209,315,0.0002974306617198568
60000,9.351542472839355,932,0.00029734308760930326
61000,9.327463150024414,933,0.00029725405928195976
62000,9.329209327697754,211,0.0002971635776165
63000,9.326738357543945,232,0.00029707164350594156
64000,9.330039978027344,232,0.0002969782578576369
65000,9.337347984313965,352,0.00029688342159326476
66000,9.331080436706543,182,0.0002967871356488207
67000,9.331787109375,491,0.00029668940097460816
68000,9.334330558776855,239,0.00029659021853522887
69000,9.328375816345215,321,0.00029648958930957357
70000,9.337448120117188,505,0.000296387514290812
71000,9.3461332321167,822,0.0002962839944863834
72000,9.319133758544922,980,0.00029617903091798647
73000,9.339411735534668,552,0.0002960726246215692
74000,9.337970733642578,686,0.00029596477664731884
75000,9.35180950164795,999,0.0002958554880596513
76000,9.313262939453125,161,0.0002957447599372009
77000,9.316705703735352,204,0.0002956325933728095
78000,9.318279266357422,256,0.0002955189894735157
79000,9.32117748260498,247,0.0002954039493605442
80000,9.321053504943848,263,0.00029528747416929447
81000,9.323728561401367,264,0.0002951695650493296
82000,9.321470260620117,312,0.00029505022316436507
83000,9.329183578491211,419,0.000294929449692257
84000,9.333174705505371,325,0.0002948072458249909
85000,9.330621719360352,771,0.00029468361276866953
86000,9.31333065032959,772,0.0002945585517435013
87000,9.32275104522705,439,0.00029443206398378796
88000,9.321141242980957,445,0.00029430415073791266
89000,9.32433032989502,507,0.0002941748132683276
90000,9.294407844543457,204,0.00029404405285154126
91000,9.322092056274414,311,0.00029391187077810625
92000,9.328377723693848,531,0.0002937782683526062
93000,9.322183609008789,482,0.0002936432468936432
94000,9.309320449829102,182,0.00029350680773382445
95000,9.313133239746094,285,0.00029336895221974935
96000,9.323115348815918,251,0.0002932296817119963
97000,9.321043014526367,322,0.00029308899758510886
98000,9.341645240783691,534,0.00029294690122758267
99000,9.344586372375488,999,0.00029280339404185135
100000,9.305960655212402,628,0.0002926584774442729
101000,9.300445556640625,189,0.0002925121528651156
102000,9.312838554382324,230,0.00029236442174854406
103000,9.3056640625,351,0.00029221528555260464
104000,9.320671081542969,360,0.00029206474574921144
105000,9.322224617004395,336,0.0002919128038241316
106000,9.31916332244873,541,0.00029175946127697056
107000,9.329215049743652,997,0.0002916047196211573
108000,9.335332870483398,999,0.00029144858038392953
109000,9.320995330810547,409,0.0002912910451063184
110000,9.312416076660156,691,0.0002911321153431337
111000,9.317617416381836,477,0.0002909717926629478
112000,9.326920509338379,488,0.000290810078648081
113000,9.336797714233398,999,0.00029064697489458523
114000,9.330305099487305,509,0.0002904824830122288
115000,9.2017822265625,477,0.00029031660462448
116000,9.219260215759277,36,0.0002901493413684917
117000,9.223691940307617,34,0.00028998069489508463
118000,9.217971801757812,38,0.0002898106668687315
119000,9.227323532104492,58,0.00028963925896754024
120000,9.240650177001953,45,0.0002894664728832376
121000,9.236509323120117,46,0.0002892923103211525
122000,9.236231803894043,51,0.0002891167730001991
123000,9.25469970703125,62,0.0002889398626528599
124000,9.253377914428711,59,0.0002887615810251686
125000,9.264008522033691,72,0.0002885819298766929
126000,9.26522159576416,55,0.0002884009109805171
127000,9.258687973022461,83,0.00028821852612322466
128000,9.266474723815918,65,0.00028803477710488045
129000,9.254551887512207,64,0.0002878496657390131
130000,9.259173393249512,86,0.0002876631938525971
131000,9.27677059173584,156,0.0002874753632860346
132000,9.268451690673828,92,0.00028728617589313755
133000,9.271500587463379,81,0.0002870956335411091
134000,9.267279624938965,91,0.00028690373811052536
135000,9.30047607421875,115,0.00028671049149531675
136000,9.304295539855957,184,0.0002865158956027493
137000,9.292701721191406,233,0.000286319952353406
138000,9.285354614257812,158,0.00028612266368116746
139000,9.297646522521973,140,0.00028592403153319344
140000,9.292232513427734,144,0.0002857240578699029
141000,9.304960250854492,211,0.0002855227446649552
142000,9.308001518249512,354,0.00028532009390523037
143000,9.319287300109863,336,0.00028511610759080966
144000,9.326080322265625,567,0.00028491078773495564
145000,9.332545280456543,999,0.0002847041363640923
146000,9.32678508758545,388,0.0002844961555177854
147000,9.330108642578125,731,0.0002842868472487218
148000,9.315637588500977,608,0.0002840762136226896
149000,9.328197479248047,830,0.00028386425671855775
150000,9.32240104675293,999,0.00028365097862825524
151000,9.343578338623047,998,0.00028343638145675076
152000,9.334717750549316,999,0.0002832204673220317
153000,9.334037780761719,669,0.0002830032383550835
154000,9.329315185546875,767,0.0002827846966998683
155000,9.328484535217285,620,0.0002825648445133041
156000,9.330880165100098,621,0.00028234368396524306
157000,9.332242012023926,999,0.0002821212172384506
158000,9.321676254272461,427,0.0002818974465285835
159000,9.326944351196289,393,0.00028167237404416837
160000,9.32797622680664,485,0.0002814460020065796
161000,9.33497142791748,547,0.000281218332650018
162000,9.310648918151855,560,0.0002809893682214881
163000,9.317963600158691,346,0.00028075911098077643
164000,9.321782112121582,314,0.0002805275632004289
165000,9.323568344116211,301,0.0002802947271657288
166000,9.31766414642334,580,0.00028006060517467356
167000,9.331501960754395,999,0.0002798251995379529
168000,9.312561988830566,231,0.0002795885125789253
169000,9.322343826293945,337,0.00027935054663359563
170000,9.317065238952637,302,0.0002791113040505916
171000,9.323799133300781,529,0.0002788707871911409
172000,9.323726654052734,396,0.0002786289984290479
173000,9.325533866882324,542,0.00027838594015067
174000,9.332847595214844,704,0.0002781416147548943
175000,9.318202018737793,420,0.0002778960246531139
176000,9.33246898651123,560,0.0002776491722692038
177000,9.276833534240723,621,0.0002774010600394975
178000,9.267212867736816,99,0.0002771516904127625
179000,9.288803100585938,118,0.00027690106585017636
180000,9.298272132873535,145,0.0002766491888253023
181000,9.298629760742188,177,0.0002763960618240649
182000,9.317510604858398,260,0.00027614168734472545
183000,9.302650451660156,180,0.0002758860678978573
184000,9.303906440734863,190,0.0002756292060063214
185000,9.31051254272461,398,0.00027537110420524063
186000,9.31010627746582,204,0.00027511176504197576
187000,9.321830749511719,456,0.0002748511910760996
188000,9.324967384338379,627,0.000274589384879372
189000,9.32329273223877,969,0.00027432634903571437
190000,9.307781219482422,282,0.00027406208614118435
191000,9.328259468078613,720,0.00027379659880395003
192000,9.326484680175781,999,0.0002735298896442642
193000,9.329862594604492,999,0.00027326196129443865
194000,9.31386947631836,537,0.000272992816398818
195000,9.331548690795898,999,0.0002727224576137537
196000,9.330334663391113,998,0.00027245088760757775
197000,9.331523895263672,999,0.0002721781090605766
198000,9.331998825073242,999,0.00027190412466496423
199000,9.325403213500977,999,0.00027162893712485617
200000,9.321011543273926,620,0.0002713525491562423
201000,9.330007553100586,442,0.0002710749634869602
202000,9.335707664489746,999,0.00027079618285666846
203000,9.336373329162598,999,0.00027051621001681936
204000,9.332283973693848,999,0.0002702350477306317
205000,9.326793670654297,999,0.00026995269877306383
206000,9.32479476928711,703,0.00026966916593078587
207000,9.33206844329834,999,0.0002693844520021526
208000,9.333478927612305,999,0.0002690985597971755
209000,9.326089859008789,909,0.00026881149213749535
210000,9.331985473632812,999,0.0002685232518563538
211000,9.326271057128906,989,0.00026823384179856623
212000,9.326961517333984,864,0.00026794326482049304
213000,9.334700584411621,999,0.00026765152379001173
214000,9.336893081665039,999,0.00026735862158648843
215000,9.334158897399902,999,0.0002670645611007497
216000,9.33822250366211,998,0.0002667693452350538
217000,9.340994834899902,999,0.00026647297690306204
218000,9.341334342956543,999,0.00026617545902981037
219000,9.344420433044434,999,0.00026587679455167994
220000,9.346159934997559,999,0.0002655769864163686
221000,9.349706649780273,999,0.00026527603758286174
222000,9.35195541381836,999,0.00026497395102140274
223000,9.354336738586426,999,0.000264670729713464
224000,9.356144905090332,999,0.00026436637665171745
225000,9.35710620880127,999,0.0002640608948400049
