step,reward,step_count,lr
1000,1.0,65,0.0002999814948722491
2000,1.0,89,0.0002999259840548597
3000,1.0,249,0.0002998334812442955
4000,1.0,208,0.0002997040092642407
5000,1.0,269,0.00029953760005996916
1000,0.999000072479248,366,0.000299334294690462
2000,1.0,499,0.00029909414331827697
3000,1.0,499,0.0002988172051971717
4000,1.0,499,0.00029850354865748363
5000,1.0,499,0.0002981532510892707
