step,reward,step_count,lr
1000,9.075942039489746,10,0.00029265847744427303
2000,9.11630916595459,12,0.0002713525491562421
3000,9.148014068603516,15,0.00023816778784387096
4000,9.16515827178955,18,0.0001963525491562421
5000,9.20583438873291,25,0.00015
6000,9.221968650817871,30,0.0001036474508437579
7000,9.240006446838379,38,6.183221215612905e-05
8000,9.238936424255371,35,2.86474508437579e-05
9000,9.246621131896973,37,7.341522555726971e-06
10000,9.243739128112793,40,0.0
