step,reward,step_count,lr
92000,9.34249496459961,999,0.00016879998503464548
93000,9.354342460632324,999,0.00016646014666365662
94000,9.352770805358887,945,0.00016411624699777698
95000,9.353978157043457,999,0.0001617688643591766
96000,9.335373878479004,946,0.00015941857792939687
97000,9.346691131591797,519,0.00015706596760644624
98000,9.345586776733398,565,0.00015471161386171908
99000,9.345730781555176,999,0.00015235609759677295
100000,9.350359916687012,704,0.00014999999999999985
101000,9.332776069641113,446,0.00014764390240322678
102000,9.349384307861328,642,0.00014528838613828062
103000,9.355466842651367,999,0.00014293403239355347
104000,9.35509967803955,999,0.00014058142207060286
105000,9.348555564880371,840,0.00013823113564082314
106000,9.355720520019531,998,0.00013588375300222272
107000,9.350325584411621,999,0.00013353985333634309
108000,9.350555419921875,999,0.00013120001496535425
109000,9.350125312805176,999,0.00012886481520936252
110000,9.337125778198242,999,0.00012653483024396527
111000,9.348176002502441,998,0.00012421063495808845
112000,9.322196006774902,999,0.0001218928028121412
113000,9.345641136169434,960,0.00011958190569652303
114000,9.344388961791992,804,0.00011727851379051855
115000,9.336604118347168,679,0.00011498319542161406
116000,9.34000015258789,481,0.00011269651692527166
117000,9.346126556396484,803,0.00011041904250519396
118000,9.356592178344727,999,0.00010815133409411552
119000,9.349800109863281,999,0.00010589395121515433
120000,9.343250274658203,849,0.00010364745084375784
121000,9.339417457580566,431,0.00010141238727027749
122000,9.348420143127441,850,9.91893119632062e-05
123000,9.350252151489258,999,9.697877343311136e-05
124000,9.353662490844727,999,9.478131709729825e-05
125000,9.354043006896973,999,9.259748514523648e-05
126000,9.353448867797852,998,9.04278164047828e-05
127000,9.350769996643066,999,8.82728462092336e-05
128000,9.353863716125488,999,8.613310626523902e-05
129000,9.357231140136719,999,8.400912452161264e-05
130000,9.353984832763672,999,8.190142503906791e-05
131000,9.352523803710938,979,7.981052786091394e-05
132000,9.35439395904541,999,7.77369488847426e-05
133000,9.339914321899414,999,7.568119973513878e-05
134000,9.356589317321777,999,7.364378763744423e-05
135000,9.3544282913208,999,7.16252152926076e-05
136000,9.345052719116211,831,6.962598075315039e-05
137000,9.355911254882812,999,6.764657730028014e-05
138000,9.354928016662598,999,6.568749332218032e-05
139000,9.330113410949707,999,6.374921219350814e-05
140000,9.348991394042969,999,6.183221215612898e-05
141000,9.354363441467285,998,5.993696620111735e-05
142000,9.35191822052002,999,5.806394195205344e-05
143000,9.3514404296875,999,5.6213601549644155e-05
144000,9.346816062927246,999,5.4386401537696475e-05
145000,9.355416297912598,999,5.258279275047241e-05
146000,9.355928421020508,998,5.080322020145219e-05
147000,9.356554985046387,999,4.904812297353393e-05
148000,9.355117797851562,999,4.731793411069664e-05
149000,9.357854843139648,999,4.5613080511152804e-05
150000,9.357240676879883,999,4.3933982822017836e-05
151000,9.358227729797363,999,4.228105533552165e-05
152000,9.3583402633667,999,4.065470588678826e-05
153000,9.358738899230957,999,3.9055335753208505e-05
154000,9.35345458984375,999,3.7483339555431034e-05
155000,9.358859062194824,999,3.593910515999532e-05
156000,9.359306335449219,998,3.442301358363159e-05
157000,9.358434677124023,999,3.293543889925052e-05
158000,9.359431266784668,999,3.14767481436464e-05
159000,9.359557151794434,999,3.0047301226936392e-05
160000,9.359212875366211,999,2.8647450843757863e-05
161000,9.359420776367188,999,2.7277542386246474e-05
162000,9.359752655029297,999,2.5937913858815728e-05
163000,9.359781265258789,999,2.462889579475946e-05
164000,9.357190132141113,999,2.3350811174697744e-05
165000,9.359795570373535,999,2.210397534688618e-05
166000,9.35976791381836,998,2.088869594940841e-05
167000,9.35962200164795,999,1.970527283427128e-05
168000,9.359408378601074,999,1.855399799342044e-05
169000,9.359514236450195,999,1.7435155486695962e-05
170000,9.359699249267578,999,1.6349021371744817e-05
171000,9.357403755187988,999,1.5295863635907657e-05
172000,9.359689712524414,999,1.4275942130097085e-05
173000,9.359840393066406,999,1.3289508504683229e-05
174000,9.359573364257812,999,1.2336806147402852e-05
175000,9.358808517456055,999,1.1418070123307012e-05
176000,9.359752655029297,999,1.0533527116762288e-05
177000,9.359820365905762,999,9.683395375519884e-06
178000,9.359827995300293,999,8.867884656866173e-06
179000,9.35953140258789,999,8.087196175868197e-06
180000,9.359807014465332,999,7.341522555726963e-06
181000,9.359411239624023,999,6.631047780250476e-06
182000,9.359734535217285,999,5.955947148458552e-06
183000,9.359822273254395,999,5.316387231330301e-06
184000,9.359838485717773,999,4.7125258307053515e-06
185000,9.359232902526855,999,4.144511940348514e-06
186000,9.35959243774414,999,3.612485709187899e-06
187000,9.359880447387695,999,3.116578406735119e-06
188000,9.359749794006348,999,2.65691239069669e-06
189000,9.359871864318848,999,2.233601076783918e-06
190000,9.359879493713379,999,1.8467489107293498e-06
191000,9.359615325927734,999,1.4964513425163685e-06
192000,9.359758377075195,999,1.1827948028283346e-06
193000,9.359840393066406,999,9.058566817230601e-07
194000,9.359853744506836,999,6.657053095380001e-07
195000,9.3597993850708,999,4.623999400308051e-07
196000,9.359773635864258,999,2.9599073575926595e-07
197000,9.359186172485352,999,1.6651875570451433e-07
198000,9.359519958496094,999,7.401594514025994e-08
199000,9.359582901000977,999,1.850512775091183e-08
200000,9.359732627868652,999,0.0
